# id> internal primary key for ope_calls structure. Each represents one call
# phone_number> hashed incoming phone number
# operator> person who picked the call
# line> type of incoming line (i.e. O2 mobile, T-mobile prepaid etc.)
# answered_at> time of incoming call start (when operator starts to talk)
# droped_at> time of call end
# ended_at> time when operator finished the call (after call tasks are done)
# created_ad, updated_at> timestamp of database insert
# line_id> id of service that customer called at

"id","phone_number","operator","line","answered_at","droped_at","ended_at","created_at","updated_at","line_id"
"1595","72b8fa92a338b21bf9f71fe653f70c77","81054","line 10","2014-03-14 20:40:13","NULL","NULL","2014-03-14 20:40:24","2014-03-14 20:40:24","NULL"
"1597","414ee71146f996c87af1c6bb22512059","80134","line 2","2014-03-14 20:40:36","NULL","NULL","2014-03-14 20:40:34","2014-03-14 20:40:34","NULL"
"1599","80c2e4df412e896f542767542d769531","80104","line 2","2014-03-14 20:40:37","NULL","NULL","2014-03-14 20:40:34","2014-03-14 20:40:34","NULL"
"1601","c21405e47da523df4eed7dc0731bd3f1","80277","line 6","2014-03-14 20:40:49","NULL","NULL","2014-03-14 20:40:47","2014-03-14 20:40:47","NULL"
"1603","41e12edfa2faaf5a76f4429dc98f58a9","80097","line 1","2014-03-14 20:41:06","NULL","NULL","2014-03-14 20:41:03","2014-03-14 20:41:03","NULL"
"1605","66fcaffe2d10db733d9ef4d242898c3b","80104","line 1","2014-03-14 20:41:26","NULL","NULL","2014-03-14 20:41:23","2014-03-14 20:41:23","NULL"
"1607","c63bc8f4f749208c73c7fdda7c687e8c","80039","line 2","2014-03-14 20:41:32","NULL","NULL","2014-03-14 20:41:29","2014-03-14 20:41:29","NULL"
"1609","6ee206afca57435003a53cbad83a2522","80509","line 2","2014-03-14 20:41:56","NULL","NULL","2014-03-14 20:41:54","2014-03-14 20:41:54","NULL"
"1611","af55c79aa05834607a32be6553486895","80277","line 2","2014-03-14 20:42:02","NULL","NULL","2014-03-14 20:42:00","2014-03-14 20:42:00","NULL"
"1613","653220e5566fc50e595fc2f7c1b7aaff","80104","line 1","2014-03-14 20:42:19","NULL","NULL","2014-03-14 20:42:17","2014-03-14 20:42:17","NULL"
"1615","388fff79a351074ed5400cd37d2871af","80509","line 2","2014-03-14 20:42:47","NULL","NULL","2014-03-14 20:42:44","2014-03-14 20:42:44","NULL"
"1617","28d3704bba44ce19cbe468b2da793be3","80104","line 1","2014-03-14 20:42:49","NULL","NULL","2014-03-14 20:42:47","2014-03-14 20:42:47","NULL"
"1619","0e3168d73d2bc0ddb9fbbfbdd422616b","80104","line 4","2014-03-14 20:42:56","NULL","NULL","2014-03-14 20:42:54","2014-03-14 20:42:54","NULL"
"1621","0191512fb0af3bb07059c2297005ae40","80039","line 3","2014-03-14 20:43:03","NULL","NULL","2014-03-14 20:43:01","2014-03-14 20:43:01","NULL"
"1623","8487806353fcc5d5700ad0c3ed09b907","80239","line 5","2014-03-14 20:43:04","NULL","NULL","2014-03-14 20:43:02","2014-03-14 20:43:02","NULL"
"1625","5663e57f56257813ee0d88c5caebf034","80277","line 2","2014-03-14 20:43:34","NULL","NULL","2014-03-14 20:43:31","2014-03-14 20:43:31","NULL"
"1627","5d230fa19c884eb29c01d6334bbae4c1","80104","line 1","2014-03-14 20:43:35","NULL","NULL","2014-03-14 20:43:33","2014-03-14 20:43:33","NULL"
"1629","13dbf45573512eae9595e891101ec6e1","80240","line 5","2014-03-14 20:43:42","NULL","NULL","2014-03-14 20:43:40","2014-03-14 20:43:40","NULL"
"1631","9adbaddc11aa07aa678ce3161a1a9810","80236","line 5","2014-03-14 20:43:55","NULL","NULL","2014-03-14 20:43:52","2014-03-14 20:43:52","NULL"
"1633","28d3704bba44ce19cbe468b2da793be3","80099","line 1","2014-03-14 20:44:05","NULL","NULL","2014-03-14 20:44:02","2014-03-14 20:44:02","NULL"
"1635","45740dedc299a6eb98e19a1bfe54c16a","80332","line 2","2014-03-14 20:44:13","NULL","NULL","2014-03-14 20:44:11","2014-03-14 20:44:11","NULL"
"1637","3c62489476fdbc577e7d3b4e72bc278f","80039","line 2","2014-03-14 20:44:16","NULL","NULL","2014-03-14 20:44:13","2014-03-14 20:44:13","NULL"
"1639","38bfab53a16fc4e496b59f8e4712047f","80104","line 1","2014-03-14 20:44:20","NULL","NULL","2014-03-14 20:44:17","2014-03-14 20:44:17","NULL"
"1641","a035f47192bd1f9b693b34a9db046fe3","80117","line 2","2014-03-14 20:44:22","NULL","NULL","2014-03-14 20:44:20","2014-03-14 20:44:20","NULL"
"1643","9a13a0f35c05222f03955dff21676987","80104","line 2","2014-03-14 20:44:36","NULL","NULL","2014-03-14 20:44:33","2014-03-14 20:44:33","NULL"
"1645","5c9da99625d5a04dcc90b266a5ef29a8","80277","line 3","2014-03-14 20:44:39","NULL","NULL","2014-03-14 20:44:37","2014-03-14 20:44:37","NULL"
"1647","0f2bfbd5f2ca4dbd627f0576900ac7aa","80104","line 2","2014-03-14 20:44:55","NULL","NULL","2014-03-14 20:44:53","2014-03-14 20:44:53","NULL"
"1649","d1f3c6c9c24aed7ce21cbfdd434b46a5","80117","line 2","2014-03-14 20:45:21","NULL","NULL","2014-03-14 20:45:19","2014-03-14 20:45:19","NULL"
"1651","22a8ee4848bcad690ab45bc0ed5bb848","80277","line 6","2014-03-14 20:45:37","NULL","NULL","2014-03-14 20:45:35","2014-03-14 20:45:35","NULL"
"1653","54abea0fb99d9afd5148d6ee20a2f04b","80099","line 1","2014-03-14 20:45:51","NULL","NULL","2014-03-14 20:45:49","2014-03-14 20:45:49","NULL"
"1655","dd9c3ec917480d02c9f006b7acca519e","80104","line 1","2014-03-14 20:45:58","NULL","NULL","2014-03-14 20:45:55","2014-03-14 20:45:55","NULL"
"1657","d77f41110949e8dcacb57ff5146470e1","80509","line 2","2014-03-14 20:46:10","NULL","NULL","2014-03-14 20:46:08","2014-03-14 20:46:08","NULL"
"1659","0f6a793ce0d19cdd931178f603ad9f03","80239","line 5","2014-03-14 20:46:34","NULL","NULL","2014-03-14 20:46:32","2014-03-14 20:46:32","NULL"
"1661","d4ff498a24f173b64e32675327a9ac51","80332","line 1","2014-03-14 20:46:34","NULL","NULL","2014-03-14 20:46:32","2014-03-14 20:46:32","NULL"
"1663","293f545286662f6d789a9f21986c0322","80277","line 2","2014-03-14 20:46:39","NULL","NULL","2014-03-14 20:46:36","2014-03-14 20:46:36","NULL"
"1665","81c15f3aa290bb33f7002a818c5113e0","80117","line 1","2014-03-14 20:46:47","NULL","NULL","2014-03-14 20:46:45","2014-03-14 20:46:45","NULL"
"1667","6e2ee319464dce494a356f71a081fa15","80332","line 2","2014-03-14 20:46:52","NULL","NULL","2014-03-14 20:46:50","2014-03-14 20:46:50","NULL"
"1669","038057c80629c44a259401dfa4359700","80104","line 2","2014-03-14 20:47:14","NULL","NULL","2014-03-14 20:47:12","2014-03-14 20:47:12","NULL"
"1671","d7073d20dc3883172c166bab19222c2b","80332","line 2","2014-03-14 20:47:34","NULL","NULL","2014-03-14 20:47:33","2014-03-14 20:47:33","NULL"
"1673","414ee71146f996c87af1c6bb22512059","80122","line 2","2014-03-14 20:48:13","NULL","NULL","2014-03-14 20:48:11","2014-03-14 20:48:11","NULL"
"1675","4690efb76d10f1e7441979bcce7fc96b","80134","line 3","2014-03-14 20:48:27","NULL","NULL","2014-03-14 20:48:25","2014-03-14 20:48:25","NULL"
"1677","d3e10dd5508e48ac85d45ba2c5ccbf98","80117","line 2","2014-03-14 20:48:51","NULL","NULL","2014-03-14 20:48:49","2014-03-14 20:48:49","NULL"
"1679","588fac26d1fe83c8b060cc44f1368052","80099","line 2","2014-03-14 20:49:01","NULL","NULL","2014-03-14 20:48:59","2014-03-14 20:48:59","NULL"
"1681","92db1af4994c57c1f3d000f2749a56ec","80509","line 4","2014-03-14 20:49:05","NULL","NULL","2014-03-14 20:49:02","2014-03-14 20:49:02","NULL"
"1683","dbbe1aa0e054c349fc21e98101eba536","80104","line 1","2014-03-14 20:49:07","NULL","NULL","2014-03-14 20:49:05","2014-03-14 20:49:05","NULL"
"1685","0f6a793ce0d19cdd931178f603ad9f03","80240","line 5","2014-03-14 20:49:19","NULL","NULL","2014-03-14 20:49:16","2014-03-14 20:49:16","NULL"
"1687","414ee71146f996c87af1c6bb22512059","80332","line 2","2014-03-14 20:49:26","NULL","NULL","2014-03-14 20:49:24","2014-03-14 20:49:24","NULL"
"1689","bdbe799f3bc3fcfc754d8ce5d9281302","80277","line 3","2014-03-14 20:49:36","NULL","NULL","2014-03-14 20:49:34","2014-03-14 20:49:34","NULL"
"1691","319a9452c964de0ca90055ead22d3a88","80039","line 3","2014-03-14 20:49:51","NULL","NULL","2014-03-14 20:49:48","2014-03-14 20:49:48","NULL"
"1693","5115a1b4f7bdefcf0e580858912ea336","80236","line 5","2014-03-14 20:50:14","NULL","NULL","2014-03-14 20:50:12","2014-03-14 20:50:12","NULL"
"1695","403629d9f138b50ff2cb942a05f4a181","80122","line 1","2014-03-14 20:50:34","NULL","NULL","2014-03-14 20:50:32","2014-03-14 20:50:32","NULL"
"1697","27982d41cf6f9ab19f797bb1830495f0","80134","line 2","2014-03-14 20:51:00","NULL","NULL","2014-03-14 20:50:58","2014-03-14 20:50:58","NULL"
"1699","80ff0b3236c6f3d06a019466e8b3012a","80117","line 2","2014-03-14 20:51:11","NULL","NULL","2014-03-14 20:51:08","2014-03-14 20:51:08","NULL"
"1701","9adbaddc11aa07aa678ce3161a1a9810","80239","line 5","2014-03-14 20:52:03","NULL","NULL","2014-03-14 20:52:00","2014-03-14 20:52:00","NULL"
"1703","901d8023b751e09d3ac8139067c89e71","80277","line 3","2014-03-14 20:52:05","NULL","NULL","2014-03-14 20:52:06","2014-03-14 20:52:06","NULL"
"1705","bddf717261ac5eff09bd8b350ec60f47","80240","line 9","2014-03-14 20:52:13","NULL","NULL","2014-03-14 20:52:11","2014-03-14 20:52:11","NULL"
"1707","52517cbc4920660e903da290992383ba","80332","line 1","2014-03-14 20:52:18","NULL","NULL","2014-03-14 20:52:16","2014-03-14 20:52:16","NULL"
"1709","0f6a793ce0d19cdd931178f603ad9f03","80039","line 5","2014-03-14 20:52:26","NULL","NULL","2014-03-14 20:52:24","2014-03-14 20:52:24","NULL"
"1711","414ee71146f996c87af1c6bb22512059","80122","line 2","2014-03-14 20:52:32","NULL","NULL","2014-03-14 20:52:30","2014-03-14 20:52:30","NULL"
"1713","c211730bd5fbb48a99120b58461f4185","80117","line 1","2014-03-14 20:52:38","NULL","NULL","2014-03-14 20:52:35","2014-03-14 20:52:35","NULL"
"1715","f4c7b4d4355dda1237ad004a6f53ce3c","80277","line 2","2014-03-14 20:52:43","NULL","NULL","2014-03-14 20:52:41","2014-03-14 20:52:41","NULL"
"1717","a2bfc687562ccd55f373127b2ad6af36","80117","line 1","2014-03-14 20:53:29","NULL","NULL","2014-03-14 20:53:27","2014-03-14 20:53:27","NULL"
"1719","c4f76e1a30c2c7659695985276c3101b","80097","line 2","2014-03-14 20:53:41","NULL","NULL","2014-03-14 20:53:38","2014-03-14 20:53:38","NULL"
"1721","55ad6127c472219bb641a3b023f2ea0f","80332","line 2","2014-03-14 20:54:01","NULL","NULL","2014-03-14 20:53:59","2014-03-14 20:53:59","NULL"
"1723","99e787f6f6d711ca296cd059e937b295","80277","line 1","2014-03-14 20:54:15","NULL","NULL","2014-03-14 20:54:13","2014-03-14 20:54:13","NULL"
"1725","0c970714f2191f609386f7ade2cc0de4","80332","line 1","2014-03-14 20:54:48","NULL","NULL","2014-03-14 20:54:46","2014-03-14 20:54:46","NULL"
"1727","1baf501a37ce4ac87894ad8dc69675b2","80097","line 3","2014-03-14 20:55:03","NULL","NULL","2014-03-14 20:55:01","2014-03-14 20:55:01","NULL"
"1729","ce076093bf27799446ff8f2035e42200","80277","line 1","2014-03-14 20:55:13","NULL","NULL","2014-03-14 20:55:11","2014-03-14 20:55:11","NULL"
"1731","fce621cf333425b43ad12aa6946a4140","80332","line 2","2014-03-14 20:55:34","NULL","NULL","2014-03-14 20:55:33","2014-03-14 20:55:33","NULL"
"1733","bafa35db68bcb68ab11cb98354ad9c1c","80097","line 1","2014-03-14 20:55:38","NULL","NULL","2014-03-14 20:55:35","2014-03-14 20:55:35","NULL"
"1735","64abbb25c19d7dd8a59349ca4bc9e8e1","80277","line 2","2014-03-14 20:55:44","NULL","NULL","2014-03-14 20:55:42","2014-03-14 20:55:42","NULL"
"1737","3bbd04a4473e5758007d09d4deb4cd3e","80039","line 1","2014-03-14 20:56:03","NULL","NULL","2014-03-14 20:56:01","2014-03-14 20:56:01","NULL"
"1739","3a132a68fdd4db91e40b1bc6c5272e3f","80240","line 5","2014-03-14 20:56:22","NULL","NULL","2014-03-14 20:56:20","2014-03-14 20:56:20","NULL"
"1741","475dff77c854253ddb7d872b986d4c73","80117","line 3","2014-03-14 20:56:49","NULL","NULL","2014-03-14 20:56:46","2014-03-14 20:56:46","NULL"
"1743","928d31ca92a33c67e51fe706ae769316","80134","line 2","2014-03-14 20:56:56","NULL","NULL","2014-03-14 20:56:54","2014-03-14 20:56:54","NULL"
"1745","c48958396ba519d181e26992ece9953c","80039","line 1","2014-03-14 20:57:07","NULL","NULL","2014-03-14 20:57:05","2014-03-14 20:57:05","NULL"
"1747","ee89159e2889db495568d742bc2fd314","80104","line 2","2014-03-14 20:58:06","NULL","NULL","2014-03-14 20:58:04","2014-03-14 20:58:04","NULL"
"1749","6356a9a109781c8737b4fcb31c12abd2","80277","line 1","2014-03-14 20:58:13","NULL","NULL","2014-03-14 20:58:10","2014-03-14 20:58:10","NULL"
"1751","7d9a98a3b621dcecf9f5aab2ce7e4b4f","80117","line 1","2014-03-14 20:58:14","NULL","NULL","2014-03-14 20:58:11","2014-03-14 20:58:11","NULL"
"1753","da0a7630a0fb067eb0d6c39033135e81","80277","line 1","2014-03-14 20:58:46","NULL","NULL","2014-03-14 20:58:44","2014-03-14 20:58:44","NULL"
"1755","b610a327b44703068dd07673619d6922","80097","line 2","2014-03-14 20:58:51","NULL","NULL","2014-03-14 20:58:49","2014-03-14 20:58:49","NULL"
"1757","6965164869ea18ad066634c41cf9e9ee","80039","line 4","2014-03-14 20:58:52","NULL","NULL","2014-03-14 20:58:49","2014-03-14 20:58:49","NULL"
"1759","b7b75b0ddce34895bb0c139951461e07","80236","line 9","2014-03-14 20:59:07","NULL","NULL","2014-03-14 20:59:05","2014-03-14 20:59:05","NULL"
"1761","52d131b26b2d9c8774b0213aeab9199a","80332","line 2","2014-03-14 20:59:18","NULL","NULL","2014-03-14 20:59:17","2014-03-14 20:59:17","NULL"
"1763","09604766fd7fa6be50eca58d3210e4d3","80117","line 4","2014-03-14 20:59:21","NULL","NULL","2014-03-14 20:59:18","2014-03-14 20:59:18","NULL"
"1765","0c2c027d6100abafb5fd66287020f785","80039","line 2","2014-03-14 20:59:32","NULL","NULL","2014-03-14 20:59:29","2014-03-14 20:59:29","NULL"
"1767","1fa0cb58a51041fb68815392f1dee6a9","80122","line 2","2014-03-14 20:59:46","NULL","NULL","2014-03-14 20:59:44","2014-03-14 20:59:44","NULL"
"1769","081ef652cbcc977e40deee0a5c30539d","80097","line 2","2014-03-14 20:59:47","NULL","NULL","2014-03-14 20:59:44","2014-03-14 20:59:44","NULL"
"1771","b20e7f2b2cf7243ef66abcf24c9abce5","80240","line 5","2014-03-14 20:59:48","NULL","NULL","2014-03-14 20:59:46","2014-03-14 20:59:46","NULL"
"1773","7071c0685ecfbef6925f8c742b0f0a63","80104","line 3","2014-03-14 21:00:17","NULL","NULL","2014-03-14 21:00:14","2014-03-14 21:00:14","NULL"
"1775","ebb74afe8577d5d05e7a6e3e73d85468","80122","line 1","2014-03-14 21:01:04","NULL","NULL","2014-03-14 21:01:02","2014-03-14 21:01:02","NULL"
"1777","6f58f6611e849b11eb4383314625e71c","80039","line 2","2014-03-14 21:01:15","NULL","NULL","2014-03-14 21:01:13","2014-03-14 21:01:13","NULL"
"1779","3c62489476fdbc577e7d3b4e72bc278f","80117","line 2","2014-03-14 21:01:22","NULL","NULL","2014-03-14 21:01:20","2014-03-14 21:01:20","NULL"
"1781","aa327a762a14e62f7c67ed0b486d15e3","80509","line 1","2014-03-14 21:01:29","NULL","NULL","2014-03-14 21:01:27","2014-03-14 21:01:27","NULL"
"1783","a4ea086ffc3bbd576ab7ba96cb9d882a","80104","line 2","2014-03-14 21:01:50","NULL","NULL","2014-03-14 21:01:48","2014-03-14 21:01:48","NULL"
"1785","a3555df2dea718fe7cd05431b139ba6f","80277","line 2","2014-03-14 21:01:50","NULL","NULL","2014-03-14 21:01:48","2014-03-14 21:01:48","NULL"
"1787","bc9da63011bd6d6391be4e0f71505971","80134","line 2","2014-03-14 21:01:53","NULL","NULL","2014-03-14 21:01:51","2014-03-14 21:01:51","NULL"
"1789","4694ea973179fc14052867f315172069","80097","line 2","2014-03-14 21:01:59","NULL","NULL","2014-03-14 21:01:57","2014-03-14 21:01:57","NULL"
"1791","158763139a6592558fca94dfbb1cce62","80039","line 2","2014-03-14 21:02:09","NULL","NULL","2014-03-14 21:02:06","2014-03-14 21:02:06","NULL"
"1793","2fa90bc8b8cb22363716379c2b66425c","80122","line 2","2014-03-14 21:02:25","NULL","NULL","2014-03-14 21:02:22","2014-03-14 21:02:22","NULL"
"1795","2c3f7f349052a723110546c0181b250c","80134","line 2","2014-03-14 21:02:29","NULL","NULL","2014-03-14 21:02:26","2014-03-14 21:02:26","NULL"
"1797","aee5a4946b5995e944dc7ae2a583bef7","80099","line 1","2014-03-14 21:02:52","NULL","NULL","2014-03-14 21:02:50","2014-03-14 21:02:50","NULL"
"1799","414ee71146f996c87af1c6bb22512059","80097","line 2","2014-03-14 21:03:02","NULL","NULL","2014-03-14 21:03:00","2014-03-14 21:03:00","NULL"
"1801","85399a884ca1317e1ac278066583e69a","80509","line 2","2014-03-14 21:03:13","NULL","NULL","2014-03-14 21:03:11","2014-03-14 21:03:11","NULL"
"1803","2b3e6e88c9e29f72916ca846b61e6c61","80104","line 1","2014-03-14 21:03:26","NULL","NULL","2014-03-14 21:03:23","2014-03-14 21:03:23","NULL"
"1805","fe3ed66a7784ea6420689725375f5bff","80277","line 1","2014-03-14 21:04:15","NULL","NULL","2014-03-14 21:04:12","2014-03-14 21:04:12","NULL"
"1807","08abe473e91fadfd90a5e54d96ed8bfd","80122","line 2","2014-03-14 21:04:25","NULL","NULL","2014-03-14 21:04:22","2014-03-14 21:04:22","NULL"
"1809","a77329902a78b923bde8bf3587d7e6f6","80239","line 9","2014-03-14 21:04:38","NULL","NULL","2014-03-14 21:04:36","2014-03-14 21:04:36","NULL"
"1811","a89f3168688b54bf6cdddcf3835e55e2","80134","line 4","2014-03-14 21:04:44","NULL","NULL","2014-03-14 21:04:42","2014-03-14 21:04:42","NULL"
"1813","5efabb739e43a76207edc75540ec599d","80097","line 13","2014-03-14 21:04:46","NULL","NULL","2014-03-14 21:04:43","2014-03-14 21:04:43","NULL"
"1815","943ef48a39e2deb44001943a08aff301","80240","line 7","2014-03-14 21:04:55","NULL","NULL","2014-03-14 21:04:52","2014-03-14 21:04:52","NULL"
"1817","f7fbfaf648a6ac721d364726b9bdaab0","80099","line 2","2014-03-14 21:04:57","NULL","NULL","2014-03-14 21:04:54","2014-03-14 21:04:54","NULL"
"1819","44b24dc81858de654286977d55698d12","80509","line 1","2014-03-14 21:05:29","NULL","NULL","2014-03-14 21:05:26","2014-03-14 21:05:26","NULL"
"1821","5efabb739e43a76207edc75540ec599d","80104","line 4","2014-03-14 21:05:39","NULL","NULL","2014-03-14 21:05:36","2014-03-14 21:05:36","NULL"
"1823","fdc5a862da89d2142958b433f1ffc4cc","80039","line 3","2014-03-14 21:05:43","NULL","NULL","2014-03-14 21:05:40","2014-03-14 21:05:40","NULL"
"1825","37813ebd3cd85f14ba0481dd59846912","80134","line 1","2014-03-14 21:05:57","NULL","NULL","2014-03-14 21:05:55","2014-03-14 21:05:55","NULL"
"1827","09604766fd7fa6be50eca58d3210e4d3","80122","line 4","2014-03-14 21:06:36","NULL","NULL","2014-03-14 21:06:34","2014-03-14 21:06:34","NULL"
"1829","74a4207dce3c310bd6548efe5198590b","80099","line 2","2014-03-14 21:06:37","NULL","NULL","2014-03-14 21:06:34","2014-03-14 21:06:34","NULL"
"1831","f9a508bbdbab24617866cfc3a7659536","80039","line 2","2014-03-14 21:06:43","NULL","NULL","2014-03-14 21:06:40","2014-03-14 21:06:40","NULL"
"1833","214e5c2cda67d2d359ff9d43dc93dbe9","80277","line 2","2014-03-14 21:07:22","NULL","NULL","2014-03-14 21:07:20","2014-03-14 21:07:20","NULL"
"1835","20336f20ff1400f68c02496a4ce230eb","80099","line 2","2014-03-14 21:07:25","NULL","NULL","2014-03-14 21:07:22","2014-03-14 21:07:22","NULL"
"1837","f30d2a5d9d7a34e70006579de265112b","80134","line 3","2014-03-14 21:07:35","NULL","NULL","2014-03-14 21:07:33","2014-03-14 21:07:33","NULL"
"1839","414ee71146f996c87af1c6bb22512059","80122","line 2","2014-03-14 21:07:57","NULL","NULL","2014-03-14 21:07:55","2014-03-14 21:07:55","NULL"
"1841","43597ee838f5f96d71411f221c21e35d","80134","line 1","2014-03-14 21:08:04","NULL","NULL","2014-03-14 21:08:02","2014-03-14 21:08:02","NULL"
"1843","ebff87c8273eac76e5f12b5832835757","80509","line 1","2014-03-14 21:08:14","NULL","NULL","2014-03-14 21:08:12","2014-03-14 21:08:12","NULL"
"1845","f7fbfaf648a6ac721d364726b9bdaab0","80277","line 2","2014-03-14 21:08:51","NULL","NULL","2014-03-14 21:08:49","2014-03-14 21:08:49","NULL"
"1847","df8de02e54d2e8871917752ffb1d10a5","80099","line 2","2014-03-14 21:08:55","NULL","NULL","2014-03-14 21:08:52","2014-03-14 21:08:52","NULL"
"1849","16d725482064de2950ff560915dd8208","80039","line 1","2014-03-14 21:09:11","NULL","NULL","2014-03-14 21:09:09","2014-03-14 21:09:09","NULL"
"1851","83da3b2c4145b03225f8cfa7f6c63df7","80122","line 2","2014-03-14 21:09:13","NULL","NULL","2014-03-14 21:09:11","2014-03-14 21:09:11","NULL"
"1853","0d22bd9a1c97a85cab4e0e74be4a9e94","80134","line 6","2014-03-14 21:09:20","NULL","NULL","2014-03-14 21:09:18","2014-03-14 21:09:18","NULL"
"1855","c69b745294927632a8be2d360271e76d","80097","line 2","2014-03-14 21:09:39","NULL","NULL","2014-03-14 21:09:36","2014-03-14 21:09:36","NULL"
"1857","02ea7ba87ce2dadf3d88f44bee699464","80240","line 7","2014-03-14 21:09:56","NULL","NULL","2014-03-14 21:09:53","2014-03-14 21:09:53","NULL"
"1859","05dccb685b04d30b981deb599947e8bc","80097","line 5","2014-03-14 21:10:36","NULL","NULL","2014-03-14 21:10:34","2014-03-14 21:10:34","NULL"
"1861","86b576a1cfc418b1fe5964d8198fabdd","80332","line 2","2014-03-14 21:10:41","NULL","NULL","2014-03-14 21:10:39","2014-03-14 21:10:39","NULL"
"1863","d55181eade9891f5fb72859c8d5de284","80039","line 1","2014-03-14 21:10:45","NULL","NULL","2014-03-14 21:10:42","2014-03-14 21:10:42","NULL"
"1865","6f94cfab650a3dab49cb54e46bdca8ab","80134","line 3","2014-03-14 21:10:46","NULL","NULL","2014-03-14 21:10:44","2014-03-14 21:10:44","NULL"
"1867","2fa90bc8b8cb22363716379c2b66425c","80509","line 2","2014-03-14 21:10:57","NULL","NULL","2014-03-14 21:10:55","2014-03-14 21:10:55","NULL"
"1869","ce076093bf27799446ff8f2035e42200","80277","line 1","2014-03-14 21:11:01","NULL","NULL","2014-03-14 21:10:58","2014-03-14 21:10:58","NULL"
"1871","01b84f7473a97d36b124764234f2b651","80099","line 2","2014-03-14 21:11:12","NULL","NULL","2014-03-14 21:11:10","2014-03-14 21:11:10","NULL"
"1873","adce5ba233d6955a16f000b0ac7a43ad","80122","line 5","2014-03-14 21:11:17","NULL","NULL","2014-03-14 21:11:15","2014-03-14 21:11:15","NULL"
"1875","c9a73a65249becc951fe43f83ce46d59","80332","line 4","2014-03-14 21:11:33","NULL","NULL","2014-03-14 21:11:31","2014-03-14 21:11:31","NULL"
"1877","87871cc7fa604f6d2190927a19c7171a","80277","line 1","2014-03-14 21:11:53","NULL","NULL","2014-03-14 21:11:50","2014-03-14 21:11:50","NULL"
"1879","5a6c7585d0d1d11989213f1dff80733f","80039","line 2","2014-03-14 21:12:06","NULL","NULL","2014-03-14 21:12:03","2014-03-14 21:12:03","NULL"
"1881","c54bef780294cd609f4017f9c1df4f0b","80277","line 1","2014-03-14 21:12:44","NULL","NULL","2014-03-14 21:12:45","2014-03-14 21:12:45","NULL"
"1883","4e55db0e6f74477d4b13e1dfb598a3f3","80332","line 1","2014-03-14 21:13:27","NULL","NULL","2014-03-14 21:13:26","2014-03-14 21:13:26","NULL"
"1885","4bb69d72cb2149ee80120bae67d21ec3","80039","line 2","2014-03-14 21:13:35","NULL","NULL","2014-03-14 21:13:32","2014-03-14 21:13:32","NULL"
"1887","c39e4bbf80f2a24f45d034c8f7a3f7a5","80134","line 2","2014-03-14 21:14:24","NULL","NULL","2014-03-14 21:14:22","2014-03-14 21:14:22","NULL"
"1889","11cea0874f742acc4d1deebb6df03bae","80122","line 1","2014-03-14 21:14:42","NULL","NULL","2014-03-14 21:14:39","2014-03-14 21:14:39","NULL"
"1891","b1e6b53270327f47e4114376678a6433","80509","line 2","2014-03-14 21:14:46","NULL","NULL","2014-03-14 21:14:43","2014-03-14 21:14:43","NULL"
"1893","f96043d8774b850c0731204e8360d1af","80332","line 2","2014-03-14 21:14:53","NULL","NULL","2014-03-14 21:14:51","2014-03-14 21:14:51","NULL"
"1895","c39e4bbf80f2a24f45d034c8f7a3f7a5","80039","line 2","2014-03-14 21:15:24","NULL","NULL","2014-03-14 21:15:22","2014-03-14 21:15:22","NULL"
"1897","7d9833e68d621ef14cbec3b217a2fa14","80277","line 1","2014-03-14 21:15:27","NULL","NULL","2014-03-14 21:15:24","2014-03-14 21:15:24","NULL"
"1899","971fa885df74966399dac9cdc025729a","80240","line 7","2014-03-14 21:15:50","NULL","NULL","2014-03-14 21:15:48","2014-03-14 21:15:48","NULL"
"1901","f3fe8d44fd1353ea9c9202d4103427bf","80134","line 2","2014-03-14 21:15:58","NULL","NULL","2014-03-14 21:15:56","2014-03-14 21:15:56","NULL"
"1903","59b9e287fa6b6f11ee96c27622491b90","80099","line 2","2014-03-14 21:16:08","NULL","NULL","2014-03-14 21:16:06","2014-03-14 21:16:06","NULL"
"1905","6c6e5700ac19a393bd0e5d128ca8fb01","80509","line 1","2014-03-14 21:16:13","NULL","NULL","2014-03-14 21:16:11","2014-03-14 21:16:11","NULL"
"1907","c39e4bbf80f2a24f45d034c8f7a3f7a5","80122","line 2","2014-03-14 21:16:18","NULL","NULL","2014-03-14 21:16:16","2014-03-14 21:16:16","NULL"
"1909","8b5f1826009f2cba8d368600a0581346","80332","line 2","2014-03-14 21:16:19","NULL","NULL","2014-03-14 21:16:18","2014-03-14 21:16:18","NULL"
"1911","42b237e47bf92ecbb17faa1cb8e03e1d","80039","line 1","2014-03-14 21:16:50","NULL","NULL","2014-03-14 21:16:47","2014-03-14 21:16:47","NULL"
"1913","1dc5501e3ab39a6d1822632b260f6e6e","80104","line 2","2014-03-14 21:16:52","NULL","NULL","2014-03-14 21:16:49","2014-03-14 21:16:49","NULL"
"1915","8c97c9e4bfeecd746b27d72a8c207c42","80134","line 1","2014-03-14 21:16:55","NULL","NULL","2014-03-14 21:16:53","2014-03-14 21:16:53","NULL"
"1917","b9149cbada1143f165c4f5022f51c938","80277","line 2","2014-03-14 21:17:27","NULL","NULL","2014-03-14 21:17:25","2014-03-14 21:17:25","NULL"
