# call_id> Primární klíč. Pokud je 40 znaků dlouhý, hovor nemá v ostatních tabulkách vazby. Pokud je 20 znaků dlouhý, existují vazební data v ostatních out.c tabulkách
# length> Délka hovoru v sekundách
# from> hash volajícího čísla
# to> pokud je hodnota 1xxxx, jedná se o příchozí hovor a ID znamená číslo linky. Pokud je hodnota 8xxxx, je to ID konkrétního operátora (zvedače).
# international> zda jde o mezinárodní volání
# time_block> časový blok, kdy došlo k uskutečnění hovoru
# service_id> id služby na kterou zákazník volá
# length_9>
# length_C>
# length_O>
# length_7>
# operator> telefonní operátor (O2, T-mobile...)
# ope_agent> z ope_calls
# ope_line> z ope_calls
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled>
# ivr>
# time_segment_id>
# length_B>
# transferred_external> zda došlo k přepojení hovoru

"call_id","length","from","to","international","time_block","service_id","length_9","length_C","length_O","length_7","operator","ope_agent","ope_line","wup_question_id","wup_answer_id","cancelled","ivr","time_segment_id","length_B","transferred_external"
"100001251764373752686244722298301220774","124","7273f8c639f9e3ce348e8e157a0e66bd","80058","0","2013-05-02 11:15:00","NULL","124","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000125873470937575004102413596952696","5","a6809a7f5f03356b4e2fe298ba3a1af1","80055","0","2013-04-01 07:45:00","NULL","5","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001271380137518232402902435620235012","61","922ce54b44f75b93137e20a514c425b5","11804","0","2013-12-24 20:00:00","7","61","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001282621029670614239385824187664066","144","0372ccc4469a496387e085eead0fcbd6","80437","0","2013-03-26 16:45:00","NULL","144","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001099471411657013","772","c959f590d0f2e6810133b298917142f5","11886","0","2014-09-25 16:45:00","6","772","766","NULL","766","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100001301318580596896536969816162205924","238","d4a01073aca82e5e29d88f22edc8a135","11886","0","2013-12-11 12:00:00","6","238","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001301687902140053948974451746302181","113","3bfe569c27179ca458ef462c18baa2f3","80107","0","2012-09-11 11:15:00","NULL","113","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000013031921558171814452201713127965810","87","ec8ab7914d98a809600c1276bc9366db","80161","0","2013-10-22 02:45:00","NULL","87","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000130371968770461243897343804607136","167","a4d7b3557ab01928e27f952a49c254d9","11803","0","2013-09-11 02:15:00","7","167","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001349385048758832682719081634115804","77","3a7df9b53ccf25735f3814783e1a8057","80028","0","2013-10-23 10:15:00","NULL","77","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001361945288477813357516869273654847","26","862b8ebf43bcfb8397a46fd9a39aa465","11884","0","2013-11-17 17:00:00","6","26","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000013830703749008419316467260937661","324","4af8f64915a2effd0afc2e750452a91a","80124","0","2013-05-18 01:00:00","NULL","324","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001114661403533578","67","dbea3078c3eb90be8da3621f1ad363be","11886","0","2014-06-23 16:15:00","6","67","59","NULL","59","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"10000140881662173671795146907682722990","200","005eee54a24a342cfce8709ca251c885","80284","0","2012-12-17 08:15:00","NULL","200","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000014097469020735715866564254524637909","463","d9fcec4783b2cf55fefca22348eaa952","80111","0","2012-06-20 13:00:00","NULL","463","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000142975401660922395229548787776616","126","9c6c632983595e2690952b17fbbdc2df","80087","0","2012-07-30 13:45:00","NULL","126","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000014348552989716818389626240338177006","156","72440297fd4ba2a6d2a7925a32f4e2da","80598","0","2013-10-18 15:45:00","NULL","156","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001070651411253877","112","626597d3fe963e40b835e1a51fd9ca25","11885","0","2014-09-21 00:45:00","6","112","104","NULL","104","-1","NULL","NULL","NULL","NULL","0","0","NULL","40","1"
"100001457142414137408794857784271608392","50","93668c0017f6ba0beb6e8ff28451b971","80483","0","2013-09-22 06:00:00","NULL","50","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000148903379342649538433584730414662","67","b328ebb1f49e52635e2e529b0ad00fca","80437","0","2013-10-28 14:30:00","NULL","67","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001490636849158113915734317354103622","111","e2ef4d5f0ec0aa48e6d4bfc6dd04f728","11885","0","2013-11-12 17:00:00","6","111","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001515243180511476359563263083116205","61","3750d8b74395b15d0569990164211b4d","80105","0","2012-07-14 22:00:00","NULL","61","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001523966103627437702237992457664617","170","0363d252910c1b421145cd31bea3eeda","11885","0","2014-03-30 19:15:00","6","170","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000153693931034833526613045613611089","298","a95b2046889a095ec5ad94d965f1ef18","11885","0","2013-09-25 13:00:00","6","298","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000015548732573611312907250042024551759","102","8ad1389f88d38abd997cfabfeacbc490","11885","0","2014-05-27 14:00:00","6","102","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000015655563900192115940871639325644388","39","005372c0989da1df87c0d0d6e4df37e9","80017","0","2012-09-05 21:15:00","NULL","39","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001147071410770406","194","873d5e14770edf5f8eace136e5e0d257","11804","0","2014-09-15 10:30:00","7","194","185","NULL","185","3","NULL","NULL","NULL","NULL","0","0","NULL","100","1"
"1000015890842743267111937337873171357924","47","313a99bae5b80e3e7fc0b9d27ce4078a","11885","0","2014-04-14 11:45:00","6","47","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001590327531239974816939063902144702","88","20a189c96cbb5aeba3c05d9fd035c33d","80452","0","2013-08-19 12:45:00","NULL","88","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000015969124924819013960221515093313752","335","9dbf9243d88f2aafe41bbf5625f932bb","80560","0","2013-07-24 14:45:00","NULL","335","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001067721404776899","49","4b22ca5c582e42cddb8dab6666b8fb60","11885","0","2014-07-08 01:45:00","6","49","44","NULL","44","3","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100001602006606137318197086954898150789","94","72a5f962fdf531db55b7e3ed64d9816c","80282","0","2013-01-09 11:00:00","NULL","94","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001623998547565142208700110837112301","232","9a103d925a30c01bcefa84e063132f58","80144","0","2012-10-16 11:30:00","NULL","232","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000016244756865332310745869556541032358","79","b9edebdf4c37ea6dfe86f5dadd0b7836","80353","0","2013-01-10 15:15:00","NULL","79","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001633085297375577195689695084768050","51","71368cb7ef0de3331ef14aab87dee993","11885","0","2013-09-28 15:00:00","6","51","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001031241404932065","72","018c3df4d4399e426be23a671827ee94","11886","0","2014-07-09 20:45:00","6","72","41","NULL","41","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100001644077072436626501170162222624679","430","887d11470622dbd0fa9ac67f6ff8a6e2","11886","0","2014-06-04 10:45:00","6","430","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000016585913213156017353961805725156267","50","147b13761d426c53b631c88d34630ff0","11885","0","2014-03-12 13:15:00","6","50","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000016645904501367212638210924236578377","97","a388f1c7742dd39b2eca75b3f88dc90d","80420","0","2012-11-09 10:00:00","NULL","97","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000016653482501007512053869793281180653","69","2662bae8f5a51067f33ad5f2839bfbfa","80055","0","2012-06-25 13:30:00","NULL","69","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000016671643398568713113725540443171322","43","b7570e3d324dcb5341ce434ecd09e713","11803","0","2013-09-25 13:45:00","7","43","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000016789698422772812285598616793436511","56","1319f238f5995425bce339db8684a1e2","80506","0","2013-10-22 10:45:00","NULL","56","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000017431326548165015955976158842923869","190","8e121c6474f381eaf7bbf64c18ff50f4","11885","0","2014-04-18 11:45:00","6","190","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001080421411073352","175","0891ed48efd5c0a6e58cfaed52924d17","11804","0","2014-09-18 22:45:00","7","175","163","NULL","163","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100001768873289552133412934138236725609","77","22b88079fb21f0bab3eff9bc28219ff9","11885","0","2014-02-06 13:45:00","6","77","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000176937504497811987525060571391570","72","16b944ce64a6dc5bae01362be1a2a6a6","80150","0","2013-04-30 17:00:00","NULL","72","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001788831063679572951107654816220813","68","b4cfa2d21349a7825a5219ae823fe251","80132","0","2013-06-12 07:00:00","NULL","68","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000017898144032535113012145832766610826","244","defc631b17611f75054a51fc3202e44c","80253","0","2013-09-09 08:30:00","NULL","244","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001803562446594716623932000963935692","42","60914bb8fd1dd131250a1b88749e3038","80071","0","2013-04-22 12:15:00","NULL","42","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001805111803974564873710331714575912","85","dece83aa3fb71d1691a9756c9604b4a3","80495","0","2013-01-09 10:00:00","NULL","85","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000018096701081869615809826481320330814","142","ee13d8756f30104608a63b81a0cc45f2","80290","0","2012-11-17 18:45:00","NULL","142","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001817762036596622474251798756261281","91","8c61193b21e72d334fc72634e4e1dfbc","80157","0","2012-07-08 16:00:00","NULL","91","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000018345217485520611005728314858695300","352","c11ec08d50166bff5c3a8a42f17fa8a2","11885","0","2013-10-11 07:30:00","6","352","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001147761405785317","173","271b8d4b34ac87b2f68b124e63e8bd0d","11886","0","2014-07-19 17:45:00","6","173","158","NULL","158","1","NULL","NULL","NULL","NULL","0","0","NULL","69","1"
"1000018504291490878610836746428959372424","70","5e8991763576d2bb28485129cc42a568","11885","0","2014-01-30 13:00:00","6","70","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000018868815089481014248845507847396147","104","26b13a6778c119b67dda897f6f3b44b4","11803","0","2013-02-13 09:00:00","7","104","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001889810038865542822340130679592071","110","f44fd19c1ea7f33352af8e9044ec770a","11884","0","2013-12-23 17:00:00","6","110","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000019080457839621411498864075779405665","90","9db34ac8153044110e7e5d16ea347475","80527","0","2013-08-26 11:45:00","NULL","90","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100001917063915716783184034719114302058","100","f4b8f7aa33ca07cce1bad627f765a648","80257","0","2013-07-23 09:30:00","NULL","100","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000019385388052036917659175731485652250","39","befcdf56d79a435e1334bd0d7474600f","80071","0","2013-07-15 12:30:00","NULL","39","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000019498510004427610354877698967821562","61","1d132b9dd90020dfab2fda72c47410cc","11804","0","2014-01-29 12:45:00","7","61","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002000553351743845606828876458169651","16","ca29230366763c9f888bef0d71c9c71f","80293","0","2012-08-13 17:45:00","NULL","16","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001101701408615916","83","9ba55661a49d38896f80280fd6504d1e","11885","0","2014-08-21 12:00:00","6","83","61","NULL","61","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100002007293420685712267331602707137551","100","e4294cd2478ea9fbf388451b61b3e2d1","80043","0","2013-05-28 07:15:00","NULL","100","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000020236931944492513161435302343060256","75","4bcc76110908f3850a14f0d30b17d620","80083","0","2013-05-02 11:30:00","NULL","75","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000020297731249454312071487945083989814","41","03b9d78d4c1b66dcfc8fbb50a600f3bd","80064","0","2012-08-06 12:45:00","NULL","41","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002033091197949816361762452334966693","39","a2bcfcaeb5676538d6435bd74c1e6d60","11886","0","2013-09-11 12:15:00","6","39","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000205035649354193637947256672299321","49","7c721396845b96db5cb410552a5c8022","80250","0","2012-07-29 13:15:00","NULL","49","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001002231405559867","159","8df237d4083aaa5d0c6535308bf8d495","11886","0","2014-07-17 03:15:00","6","159","152","NULL","152","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000020649803075265150873907833730607","643","d236b1c228669867eed4ffcffa66e1bc","80032","0","2013-01-03 13:00:00","NULL","643","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001005481408965529","39","ff9bdabd3325e9ae3999fdf8944c654d","11804","0","2014-08-25 13:15:00","7","39","25","NULL","39","3","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"00001100101403411020","68","df129ca0f2f90da8dbfca3fba7a2d83c","11885","0","2014-06-22 06:15:00","6","68","62","NULL","62","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000021121586211679814143858295335133671","223","f3004e76e6227a600177ef836aaf87dd","80013","0","2012-12-03 18:30:00","NULL","223","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000021432559921262017103133333719510024","59","2276bb962788d985b934bbe55ba33f95","80250","0","2012-09-03 09:30:00","NULL","59","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000021463521432302832476232351586820","73","fd1ee7dc48fea77a7c032f986b09bdff","80338","0","2013-05-02 18:45:00","NULL","73","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001153041406718447","56","2018074afdec1eeee95481969ecbc441","11885","0","2014-07-30 13:00:00","6","56","47","NULL","47","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"00001135311410952195","77","d724fa85f485bb2cb4d92be9194828b9","11886","0","2014-09-17 13:00:00","6","77","62","NULL","62","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100002186558333656367156482991804532416","102","4fc731719287c611c8361c4b3591c49d","11804","0","2013-12-12 08:30:00","7","102","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001151981408886480","194","5e0a9263b1f4070f3fbe3f9d03ef067d","11886","0","2014-08-24 15:15:00","6","194","187","NULL","187","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000022131046046536313308813504541676757","147","345a6d7c4b85ea76b1fb3a108a9334f7","11885","0","2014-05-07 15:15:00","6","147","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002213682318859018285737065826843173","53","44ad3d8b42d46b68436663142a05575e","80123","0","2012-06-15 07:30:00","NULL","53","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002222956776446607843783256145808269","65","e4f5a9d66732292070b3df808494fdae","11885","0","2013-12-30 13:30:00","6","65","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000022515414110151810617578125784368828","157","d812c85bd0ae5e0105fbec3c23534258","11804","0","2014-02-17 14:30:00","7","157","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000022686077524025516024969478430312081","69","730cb064cc86820a881e644268267dba","80497","0","2012-12-15 11:45:00","NULL","69","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002285020981860896663362911037589967","270","207e48aed95e9369b5e15ab7b48c51f8","11804","0","2013-09-11 14:00:00","7","270","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001043371402478042","47","f25f79a46c15959f5892dcf4a718d88a","11885","0","2014-06-11 11:00:00","6","47","33","NULL","33","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000023569181895621910491562415420470921","9","65b67a1c4818bb258fd0fdcf0ad35748","11885","0","2013-11-29 15:15:00","6","9","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000024039839856258213506670440097909923","110","6d406d4f4af81f65b5cc6943991d7afd","80025","0","2013-04-24 16:15:00","NULL","110","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002419437650327968845226626030183481","138","1551a297ae8c04e9555103b01c9a32bb","80437","0","2012-12-12 17:15:00","NULL","138","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000024224353815570814659384241701548508","141","5a0f008b8810afa3abf640d9a50d13fb","80149","0","2012-11-19 15:00:00","NULL","141","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002426736147585353177724077539062831","132","32438749ce83bcdc74faf3aa1741d0ad","80404","0","2012-11-19 09:30:00","NULL","132","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000024815653411398215040818589568549124","154","4e313393030ddfb186643967d4d4961c","80408","0","2012-12-28 09:15:00","NULL","154","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000025083704514573710216816627507491942","183","c80a4a357a253a59b87ad3f110c11f43","80498","0","2013-04-16 08:15:00","NULL","183","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002523068644846188159953739374948948","338","1a9f416eb7196dab4bbb022efe82d0a5","11885","0","2013-12-23 14:00:00","6","338","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002535276425961363467293564677952017","6","f0bd2e61650a49698b93cda16b333dd4","10602","0","2014-03-20 01:30:00","10","6","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000253849509838495016807298370050228","76","32e3dc13ba623c861583f37320b39904","11885","0","2013-08-14 20:15:00","6","76","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002550350039168188236125321325095948","174","0c2d1860ecd1b42727c646730bf0b938","80452","0","2013-06-26 09:15:00","NULL","174","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000255051926249110543350308515571038","58","ec2ac62d137a9a638d25a6f208f45bfb","11885","0","2014-01-03 09:30:00","6","58","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000257962965960856528510859820813852","98","72aeef58fe23736ad1b175f3ac86d59b","10602","0","2014-05-05 12:15:00","10","98","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001027151403892220","92","1b9549f0d24d2590643783774160c53b","11886","0","2014-06-27 20:00:00","6","92","86","NULL","86","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000026175767022688311713818790855282276","79","0395db5b6e42abb33a96a50805cf2069","80179","0","2013-01-10 14:00:00","NULL","79","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000264003071731419819123761389240461","61","f5f5d02592d4e368148fff160ffce26a","80028","0","2012-10-30 08:30:00","NULL","61","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002657330092486718913001299911884528","170","38747203ef5b2d75f3c3f101c0990f2a","11885","0","2013-11-11 08:30:00","6","170","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002662694961730092428709538017820915","82","6ee08491c8b206600bd490af20c84378","11885","0","2013-11-15 10:45:00","6","82","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000026936446656779910056133676477816221","60","6df3479422c56dd6caa5c793b9b7ed86","80018","0","2012-08-30 02:00:00","NULL","60","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000026972742993903217864807278701047370","207","aa3fb0c9f1da27c3592ad78d0c5ac49b","80452","0","2013-08-08 14:15:00","NULL","207","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002709143232943922064543457761805439","46","f6bceed87d26a36a67cb20ae1d02ed7f","11886","0","2014-01-09 16:00:00","6","46","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002728311304460928427318713298317368","192","5cdd5e89ad0819d448f32a9f60bd2dda","11885","0","2014-04-02 12:30:00","6","192","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000027355979852375216816808161479805816","65","26cf5e0dbc40b415b7f93cba1fd205bc","11885","0","2014-05-14 07:30:00","6","65","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000274944005459711888962191714093194","65","417161c53d129c6d046fca6bec3b6e43","11886","0","2013-11-09 13:15:00","6","65","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002773697259351931211693373652413160","100","a3e1bd5c8c29e00090a83618a8a36286","11885","0","2013-12-12 07:45:00","6","100","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002778335482893029801353072906516345","311","83d1a9e118de75398850ac22dd73d1db","80143","0","2012-08-20 11:00:00","NULL","311","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002800691928210549662450861143455475","48","5e3ee56e06a9edeacdfbefcb7d34fe98","80069","0","2013-05-06 07:45:00","NULL","48","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002805112818385376056988650216501214","113","2d286c4149329bf5338cfcd836ce8f38","11886","0","2013-10-03 08:30:00","6","113","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002807192268863158998338658751306563","124","b26aea8f5378136ad850e5af317899bd","80040","0","2012-09-12 10:30:00","NULL","124","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000028216947880217912290654844324225387","108","9700bbc8dab0a26966274de2733f9b4e","80111","0","2012-09-24 12:45:00","NULL","108","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000028579211325362313961506518654225138","44","ab34f5640a037d3d06bd7c4325bcf9a9","80097","0","2012-12-08 22:00:00","NULL","44","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100002875397514074931436770093095486129","124","fcb7c352f3814a3c834821cd3ff3a6ce","11885","0","2013-11-12 20:00:00","6","124","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
